year,fips,mean_une,qt_bartik_sa,statecode,date,constant,infl_reg,rp,u_sum_10,rp_sum_10,u_sum_20,rp_sum_20,u_sum_30,rp_sum_30,u_sum_40,rp_sum_40,u_sum_20_90,rp_sum_20_90,u_sum_20_95,rp_sum_20_95,infl_reg_sign,infl_reg_time_agg,d20_qt_bartik_sa,L4_d20_qt_bartik_sa,L4_rp,L4_mean_une,u_sum_var
1986,42,6.2333331,389.16776,Pennsylvania,1986q4,1,4.663322,122.5794,55.419609,,106.6395,,161.76331,,201.98372,,49.09576,,73.048431,,-4.663322,-1.1658305,-2.3341064,-1.9957886,120.24028,7.6333332,201.98372
1987,42,5.8333335,389.22635,Pennsylvania,1987q1,1,,,53.963848,,107.6637,,161.66241,,201.27313,,48.552956,,73.068115,,,,-1.5245667,-2.1091003,121.72112,7.4666667,201.27313
1987,42,5.6666665,389.29739,Pennsylvania,1987q2,1,,,53.138596,,109.15685,,161.76735,,200.93719,,48.402378,,73.533775,,,,-.75799561,-2.2597961,122.51538,7.1666665,200.93719
1987,42,5.5999999,389.38956,Pennsylvania,1987q3,1,,,52.563782,,110.80616,,161.96773,,200.65471,,48.416214,,74.187469,,,,-.0085449219,-2.770813,122.47141,6.6666665,200.65471
1987,42,5.4666667,389.63394,Pennsylvania,1987q4,1,,,52.140957,,112.32137,,162.28677,,200.23605,,48.47324,,74.850136,,,,1.0640259,-2.3341064,122.5794,6.2333331,200.23605
1988,42,5.3000002,389.75195,Pennsylvania,1988q1,1,,,52.149994,,113.76844,,162.76839,,199.85863,,48.652332,,75.59243,,,,1.3624878,-1.5245667,,5.8333335,199.85863
1988,42,5.0999999,389.7955,Pennsylvania,1988q2,1,,,52.870098,,115.28941,,163.42319,,199.60106,,49.02029,,76.501434,,,,1.1594849,-.75799561,,5.6666665,199.60106
1988,42,5,389.91943,Pennsylvania,1988q3,1,,,54.402428,,116.97327,,164.26199,,199.54303,,49.64325,,77.644905,,,,.82614136,-.0085449219,,5.5999999,199.54303
1988,42,4.8000002,390.12918,Pennsylvania,1988q4,1,,,56.352699,,118.5843,,164.96373,,199.56311,,50.418182,,78.870171,,,,.59237671,1.0640259,,5.4666667,199.56311
1989,42,4.5333333,390.05963,Pennsylvania,1989q1,1,5.6614871,124.00542,58.494549,1299.335,120.2773,2378.1514,165.65263,3376.2444,199.69618,4288.6021,51.481163,1108.5819,80.310715,1645.1649,-5.6614871,-1.4153718,.029693604,1.3624878,,5.3000002,199.69618
1989,42,4.5333333,389.99127,Pennsylvania,1989q2,1,4.8313794,123.55457,61.168556,1299.9298,122.12043,2381.4756,166.59322,3380.8354,200.0777,4294.207,52.938297,1109.5161,82.048019,1647.049,-4.8313794,-1.2078449,-.31762695,1.1594849,,5.0999999,200.0777
1989,42,4.7333331,389.91229,Pennsylvania,1989q3,1,5.122386,124.25791,64.110741,1301.1545,123.8186,2385.5281,167.61725,3386.0881,200.48529,4300.4355,54.533012,1111.0907,83.805069,1649.6117,-5.122386,-1.2805965,-.50238037,.82614136,,5,200.48529
1989,42,5,389.84268,Pennsylvania,1989q4,1,4.0707293,123.9453,66.940933,1301.9358,125.11381,2388.8948,168.42497,3390.9238,200.53891,4305.8047,56.050278,1112.0562,85.348473,1651.5616,-4.0707293,-1.0176823,-.44110107,.59237671,,4.8000002,200.53891
1990,42,5.0999999,389.81747,Pennsylvania,1990q1,1,4.4411287,124.11578,69.500191,1303.5305,126.07094,2393.2295,168.84821,3396.3059,200.21225,4311.5649,57.427673,1113.5681,86.656555,1654.2145,-4.4411287,-1.1102822,-.39819336,.029693604,124.00542,4.5333333,200.21225
1990,42,5.1999998,389.75351,Pennsylvania,1990q2,1,4.7055335,124.47713,71.743126,1305.1665,126.99125,2397.6401,168.95279,3401.4695,199.7813,4317.3862,58.85511,1115.0894,87.952141,1656.9174,-4.7055335,-1.1763834,-.27355957,-.31762695,123.55457,4.5333333,199.7813
1990,42,5.5333333,389.7121,Pennsylvania,1990q3,1,4.4521036,124.67543,73.666527,1306.694,127.8471,2402.009,168.85876,3406.6909,199.33411,4323.1147,60.334095,1116.4193,89.222572,1659.5039,-4.4521036,-1.1130259,-.091217041,-.50238037,124.25791,4.7333331,199.33411
1990,42,6.1333332,389.40347,Pennsylvania,1990q4,1,3.4680612,123.53848,75.152092,1308.3289,128.37492,2406.0017,168.37781,3411.8088,198.61266,4328.7212,61.60704,1117.6442,90.209007,1661.9213,-3.4680612,-.8670153,-.30426025,-.44110107,123.9453,5,198.61266
1991,42,6.8000002,388.73965,Pennsylvania,1991q1,1,3.3553917,124.09698,75.986305,1311.6628,128.27475,2411.366,167.28596,3418.3599,197.36708,4335.8735,62.350708,1120.2952,90.603836,1665.7432,-3.3553917,-.83884794,-.9446106,-.39819336,124.11578,5.0999999,197.36708
1991,42,7.1333332,388.48834,Pennsylvania,1991q2,1,2.5989463,124.05486,75.944504,1314.4038,127.2275,2416.1609,165.48499,3424.209,195.63614,4342.7329,62.395725,1122.6118,90.198166,1669.1519,-2.5989463,-.64973658,-.95223999,-.27355957,124.47713,5.1999998,195.63614
1991,42,7.0999999,388.49658,Pennsylvania,1991q3,1,3.1511698,124.94518,75.414871,1317.8221,125.58763,2421.4407,163.2305,3430.26,193.75171,4350.3574,62.038918,1125.2913,89.312744,1672.9573,-3.1511698,-.78779244,-.67733765,-.091217041,124.67543,5.5333333,193.75171
1991,42,7.3666668,388.40164,Pennsylvania,1991q4,1,4.0763974,124.64684,74.762817,1320.5414,123.93758,2425.561,160.96228,3435.5007,192.14955,4357.0854,61.675434,1127.2321,88.40387,1675.8882,-4.0763974,-1.0190994,-.76611328,-.30426025,123.53848,6.1333332,192.14955
1992,42,7.6333332,388.07077,Pennsylvania,1992q1,1,3.0441148,124.83292,73.653946,1323.8546,122.08331,2430.2012,158.42639,3441.2207,190.41789,4364.3398,60.987427,1129.7466,87.202301,1679.3651,-3.0441148,-.76102871,-1.1555786,-.9446106,124.09698,6.8000002,190.41789
1992,42,7.6999998,388.05652,Pennsylvania,1992q2,1,3.886003,125.11451,72.023338,1326.9946,119.91369,2434.9656,155.42297,3446.5737,188.39943,4371.4907,59.92263,1132.373,85.644806,1682.9452,-3.886003,-.97150075,-1.2408752,-.95223999,124.05486,7.1333332,188.39943
1992,42,7.6666665,388.05356,Pennsylvania,1992q3,1,2.9518251,125.65609,70.218483,1330.5658,117.51847,2439.6946,152.19858,3451.7214,186.24861,4378.687,58.645195,1135.0085,83.87545,1686.5056,-2.9518251,-.73795629,-1.3359985,-.67733765,124.94518,7.0999999,186.24861
1992,42,7.4000001,387.9949,Pennsylvania,1992q4,1,3.5840845,125.87439,68.489365,1333.8525,114.88738,2443.8142,148.9753,3456.5686,184.19896,4385.2583,57.226372,1137.3187,81.940521,1689.6348,-3.5840845,-.89602113,-1.6390381,-.76611328,124.64684,7.3666668,184.19896
1993,42,7.1333332,388.04684,Pennsylvania,1993q1,1,3.601465,126.13957,67.04229,1337.2596,112.39001,2448.1638,146.08745,3461.479,182.46484,4391.8906,55.929989,1139.7036,80.136627,1692.8783,-3.601465,-.90036625,-1.7051086,-1.1555786,124.83292,7.6333332,182.46484
1993,42,7,388.01126,Pennsylvania,1993q2,1,3.6201637,126.46289,65.849945,1340.1899,110.08226,2452.3389,143.51375,3466.1934,180.93799,4398.7949,54.777767,1142.0662,78.494621,1696.0348,-3.6201637,-.90504092,-1.7842407,-1.2408752,125.11451,7.6999998,180.93799
1993,42,6.9333334,388.01044,Pennsylvania,1993q3,1,3.034801,127.0535,64.750092,1343.0254,107.88586,2456.4858,141.14734,3471.0059,179.46342,4405.5952,53.64566,1144.3702,76.906525,1699.1299,-3.034801,-.75870025,-1.9089966,-1.3359985,125.65609,7.6666665,179.46342
1993,42,6.6999998,388.12454,Pennsylvania,1993q4,1,2.3799922,126.98434,63.405022,1345.2273,105.70735,2459.8533,139.0463,3475.4905,177.95219,4411.5254,52.457779,1146.2407,75.293068,1701.6672,-2.3799922,-.59499806,-2.0046387,-1.6390381,125.87439,7.4000001,177.95219
1994,42,6.5333333,388.25122,Pennsylvania,1994q1,1,3.3139219,127.65547,62.010731,1347.9568,103.63348,2463.436,137.38162,3480.8125,176.66136,4417.7793,51.380966,1148.4122,73.792526,1704.46,-3.3139219,-.82848048,-1.8084106,-1.7051086,126.13957,7.1333332,176.66136
1994,42,6.3666668,388.43069,Pennsylvania,1994q2,1,2.8801858,127.83898,60.740559,1349.6892,101.67976,2466.4072,136.16438,3485.4285,175.45892,4423.894,50.36565,1150.0841,72.376495,1706.7067,-2.8801858,-.72004646,-1.5605774,-1.7842407,126.46289,7,175.45892
1994,42,6.1666665,388.65225,Pennsylvania,1994q3,1,3.243242,128.132,59.716347,1351.4497,99.901886,2469.3611,135.27577,3490.0786,174.39041,4430.1211,49.42675,1151.7582,71.073318,1708.9382,-3.243242,-.81081051,-1.2600403,-1.9089966,127.0535,6.9333334,174.39041
1994,42,5.9000001,388.83051,Pennsylvania,1994q4,1,3.5087917,128.11139,58.853664,1353.2251,98.117256,2471.7876,134.58022,3494.4937,173.44624,4435.6279,48.57737,1153.254,69.828415,1710.8651,-3.5087917,-.87719792,-1.0121765,-2.0046387,126.98434,6.6999998,173.44624
1995,42,5.8000002,388.98526,Pennsylvania,1995q1,1,3.4233363,128.86751,58.100903,1355.2617,96.447639,2474.2878,134.09769,3499.2598,172.69496,4441.3657,47.909657,1154.9427,68.738968,1712.9269,-3.4233363,-.85583407,-.83221436,-1.8084106,127.65547,6.5333333,172.69496
1995,42,5.8666668,388.9332,Pennsylvania,1995q2,1,3.4090998,129.11801,57.170227,1356.433,94.86216,2476.2629,133.80992,3503.1406,171.90334,4446.7617,47.278877,1156.0111,67.697449,1714.3951,-3.4090998,-.85227495,-.8203125,-1.5605774,127.83898,6.3666668,171.90334
1995,42,5.9000001,388.86707,Pennsylvania,1995q3,1,3.2116895,129.45805,56.042233,1357.8151,93.302391,2478.2651,133.52588,3507.0466,170.99178,4452.1689,46.52013,1156.9583,66.57872,1715.7911,-3.2116895,-.80292237,-.84503174,-1.2600403,128.132,6.1666665,170.99178
1995,42,5.9000001,388.90198,Pennsylvania,1995q4,1,2.6320739,129.18929,54.808872,1358.9226,91.774986,2479.9695,133.15598,3511.1726,169.94814,4457.1343,45.652199,1157.637,65.401878,1716.9137,-2.6320739,-.65801847,-.50149536,-1.0121765,128.11139,5.9000001,169.94814
1996,42,5.8666668,388.98135,Pennsylvania,1996q1,1,2.0024049,129.41269,53.563061,1360.5963,90.341194,2482.3787,132.70836,3515.7791,168.78246,4462.5127,44.704048,1158.7515,64.210892,1718.5603,-2.0024049,-.50060123,.24169922,-.83221436,128.86751,5.8000002,168.78246
1996,42,5.5333333,388.90042,Pennsylvania,1996q2,1,2.2411904,129.33995,52.308189,1361.8125,89.171967,2484.8303,132.19128,3519.8296,167.63866,4467.9668,43.72406,1159.7773,63.099854,1720.1656,-2.2411904,-.56029761,.41207886,-.8203125,129.11801,5.8666668,167.63866
1996,42,5.2333331,388.87836,Pennsylvania,1996q3,1,2.6629806,129.82175,51.256756,1363.2377,88.572998,2488.179,132.00566,3524.2092,166.82004,4473.8872,43.042027,1161.1172,62.388775,1722.2819,-2.6629806,-.66574514,.3817749,-.84503174,129.45805,5.9000001,166.82004
1996,42,5.1999998,388.97296,Pennsylvania,1996q4,1,3.1624713,129.43826,50.467587,1364.224,88.59819,2490.9836,132.04727,3528.6707,166.20699,4479.3135,42.666168,1162.057,62.099442,1723.9625,-3.1624713,-.79061782,.57131958,-.50149536,129.18929,5.9000001,166.20699
1997,42,5.3000002,389.08682,Pennsylvania,1997q1,1,3.029002,129.65479,49.734257,1365.7601,88.848129,2494.3955,132.09825,3533.8257,165.50986,4485.2783,42.313972,1163.5555,61.913612,1726.2194,-3.029002,-.75725049,1.0160522,.24169922,129.41269,5.8666668,165.50986
1997,42,5.2666669,389.12753,Pennsylvania,1997q2,1,2.9600823,129.97897,48.681496,1366.8043,88.999596,2497.6384,131.97481,3538.2761,164.72705,4491.2554,41.811512,1164.9827,61.612751,1728.3737,-2.9600823,-.74002057,1.0710144,.41207886,129.33995,5.5333333,164.72705
1997,42,5.0999999,389.15265,Pennsylvania,1997q3,1,2.1556313,130.22507,47.501038,1367.5631,89.131729,2500.9023,131.8098,3542.6145,164.10374,4497.5205,41.282154,1166.2549,61.30724,1730.4384,-2.1556313,-.53890783,1.0990906,.3817749,129.82175,5.2333331,164.10374
1997,42,4.8000002,389.27515,Pennsylvania,1997q4,1,1.4096577,130.08981,46.477009,1368.3164,89.54261,2503.7629,131.66354,3547.1509,163.77631,4503.1934,40.895378,1167.3671,61.208885,1732.2703,-1.4096577,-.35241443,1.2802429,.57131958,129.43826,5.1999998,163.77631
1998,42,4.6666665,389.51877,Pennsylvania,1998q1,1,1.6128657,130.58969,45.866241,1369.502,90.342445,2507.0537,131.76952,3552.1013,163.81551,4509.0068,40.811119,1168.7925,61.456993,1734.4575,-1.6128657,-.40321642,1.4719238,1.0160522,129.65479,5.3000002,163.81551
1998,42,4.5999999,389.41571,Pennsylvania,1998q2,1,.94509363,130.65047,45.474426,1370.2225,91.230515,2510.4514,131.91261,3556.4272,164.16814,4514.625,40.857555,1169.9071,61.834618,1736.4871,-.94509363,-.23627341,1.4044495,1.0710144,129.97897,5.2666669,164.16814
1998,42,4.5999999,389.2059,Pennsylvania,1998q3,1,1.3153665,130.96408,45.266586,1371.3495,92.113129,2514.0093,132.00124,3560.8379,164.8593,4520.5874,40.971046,1171.1055,62.26643,1738.6412,-1.3153665,-.32884163,1.1954651,1.0990906,130.22507,5.0999999,164.8593
1998,42,4.5666666,389.16815,Pennsylvania,1998q4,1,1.6990472,130.68872,45.327957,1372.4401,92.895584,2516.8672,132.09074,3565.2488,166.15952,4526.4341,41.080944,1172.0266,62.67318,1740.3954,-1.6990472,-.4247618,1.0436096,1.2802429,130.08981,4.8000002,166.15952
1999,42,4.4333334,389.05484,Pennsylvania,1999q1,1,.9870016,130.82512,45.694927,1374.7035,93.71962,2520.2698,132.21481,3570.3542,168.28696,4532.8218,41.240101,1173.3911,63.136421,1742.6359,-.9870016,-.2467504,.80361938,1.4719238,130.58969,4.6666665,168.28696
1999,42,4.4000001,388.8262,Pennsylvania,1999q2,1,1.7864581,130.86212,46.562038,1376.7512,94.604866,2524.1501,132.37622,3575.3018,171.06122,4539.3296,41.55291,1174.8422,63.728546,1745.1049,-1.7864581,-.44661453,.39550781,1.4044495,130.65047,4.5999999,171.06122
1999,42,4.4333334,388.72546,Pennsylvania,1999q3,1,1.8495911,131.03078,47.68261,1378.9939,95.505455,2528.3203,132.4496,3580.3684,173.964,4546.1226,41.933479,1176.4559,64.374969,1747.7915,-1.8495911,-.46239778,.07321167,1.1954651,130.96408,4.5999999,173.964
1999,42,4.1999998,388.76855,Pennsylvania,1999q4,1,2.1238246,130.71133,48.780823,1381.1055,96.29969,2531.7668,132.51472,3585.5022,176.95164,4552.4985,42.307133,1177.9734,64.984489,1750.181,-2.1238246,-.53095615,-.061950684,1.0436096,130.68872,4.5666666,176.95164
2000,42,4.0333333,388.85596,Pennsylvania,2000q1,1,2.8620195,130.74617,50.065521,1383.91,97.255844,2535.76,132.96416,3591.625,180.29439,4559.4487,42.969402,1180.0424,65.835861,1753.1154,-2.8620195,-.71550488,-.12930298,.80361938,130.82512,4.4333334,180.29439
2000,42,4.0333333,388.71298,Pennsylvania,2000q2,1,2.8190827,131.00665,51.652134,1386.501,98.22641,2540.2031,133.73439,3597.3254,183.75002,4566.7891,43.866131,1182.3685,66.835762,1756.3625,-2.8190827,-.70477068,-.22021484,.39550781,130.86212,4.4000001,183.75002
2000,42,4.1666665,388.51437,Pennsylvania,2000q3,1,3.2850237,131.32516,53.345215,1389.1472,99.15226,2544.6855,134.58638,3602.7625,187.03987,4574.335,44.854382,1184.702,67.864418,1759.6191,-3.2850237,-.82125592,-.35269165,.07321167,131.03078,4.4333334,187.03987
2000,42,4.2666669,388.40582,Pennsylvania,2000q4,1,3.5538566,131.35602,54.860432,1392.1387,99.84375,2548.7029,135.50957,3608.2083,190.11681,4581.2632,45.788097,1186.9133,68.759033,1762.6294,-3.5538566,-.88846415,-.49615479,-.061950684,130.71133,4.1999998,190.11681
2001,42,4.4000001,388.12131,Pennsylvania,2001q1,1,4.3062925,131.8651,56.199501,1395.335,100.30489,2552.842,136.63695,3614.0635,192.96768,4588.0684,46.694176,1189.3524,69.535736,1765.8147,-4.3062925,-1.0765731,-.86004639,-.12930298,130.74617,4.0333333,192.96768
2001,42,4.6999998,387.44708,Pennsylvania,2001q2,1,4.5365376,132.16269,57.296829,1397.5872,100.63599,2556.8113,138.30676,3619.6199,195.73497,4594.5269,47.55278,1191.5417,70.212967,1768.7645,-4.5365376,-1.1341344,-1.4533386,-.22021484,131.00665,4.0333333,195.73497
2001,42,5,386.78629,Pennsylvania,2001q3,1,4.387537,133.13972,58.102211,1399.8242,100.6674,2560.9316,140.55338,3625.1575,198.31638,4600.8555,48.173447,1193.7048,70.610054,1771.7367,-4.387537,-1.0968843,-2.0920715,-.35269165,131.32516,4.1666665,198.31638
2001,42,5.4000001,386.12759,Pennsylvania,2001q4,1,3.2706509,133.02817,58.522259,1401.7386,100.28707,2564.0256,143.06212,3629.9775,200.48708,4605.9897,48.513538,1195.0109,70.664452,1773.8015,-3.2706509,-.81766272,-2.8453674,-.49615479,131.35602,4.2666669,200.48708
2002,42,5.6333332,385.53912,Pennsylvania,2002q1,1,2.1786234,133.26225,58.512363,1404.104,99.362503,2567.3828,145.2661,3635.2439,202.16409,4611.2065,48.42672,1196.6036,70.240913,1776.1442,-2.1786234,-.54465586,-3.547699,-.86004639,131.8651,4.4000001,202.16409
2002,42,5.6333332,385.17899,Pennsylvania,2002q2,1,1.9060425,133.28084,58.176247,1405.5989,98.220215,2570.7432,147.35533,3639.9773,203.68935,4616.7471,48.075035,1198.1438,69.561409,1778.4543,-1.9060425,-.47651061,-3.9485474,-1.4533386,132.16269,4.6999998,203.68935
2002,42,5.5666666,384.88632,Pennsylvania,2002q3,1,1.8560839,133.66653,57.746292,1407.2985,97.229942,2574.7969,149.56427,3644.9453,205.27452,4622.4648,47.708595,1199.9353,68.917862,1781.1638,-1.8560839,-.46402097,-4.2663269,-2.0920715,133.13972,5,205.27452
2002,42,5.6999998,384.62277,Pennsylvania,2002q4,1,2.4142706,133.43796,57.198444,1409.1179,96.460587,2578.0071,151.76422,3649.9695,206.94312,4627.6807,47.399818,1201.4235,68.382294,1783.3926,-2.4142706,-.60356766,-4.6523743,-2.8453674,133.02817,5.4000001,206.94312
2003,42,5.8000002,384.28696,Pennsylvania,2003q1,1,3.038708,133.76128,56.450108,1411.4713,95.630577,2581.4155,153.62982,3655.7092,208.36005,4633.3389,46.920753,1203.3217,67.714043,1785.9509,-3.038708,-.75967699,-5.2318115,-3.547699,133.26225,5.6333332,208.36005
2003,42,5.7333331,383.7807,Pennsylvania,2003q2,1,3.370913,134.46887,55.47261,1413.3136,94.909286,2584.8376,155.28998,3660.7705,209.4227,4639.2642,46.309772,1205.1168,67.000961,1788.4379,-3.370913,-.84272826,-5.6350098,-3.9485474,133.28084,5.6333332,209.4227
2003,42,5.6333332,383.39838,Pennsylvania,2003q3,1,2.8255749,134.69655,54.401855,1414.5836,94.575218,2588.0051,156.86166,3664.9895,210.42966,4644.6348,45.753605,1206.3884,66.463913,1790.4969,-2.8255749,-.70639372,-5.8075256,-4.2663269,133.66653,5.5666666,210.42966
2003,42,5.5,383.31329,Pennsylvania,2003q4,1,2.5137937,134.18535,53.421291,1415.9711,95.07489,2591.1477,158.57484,3669.1284,211.32478,4649.6211,45.356178,1207.5742,66.3265,1792.501,-2.5137937,-.62844843,-5.8548584,-4.6523743,133.43796,5.6999998,211.32478
2004,42,5.5,383.36963,Pennsylvania,2004q1,1,2.4213691,134.47595,52.565498,1418.3442,96.668503,2595.0879,160.53865,3673.9443,212.07372,4655.1147,45.204563,1209.4967,66.740433,1795.2576,-2.4213691,-.60534227,-5.6852112,-5.2318115,133.76128,5.8000002,212.07372
2004,42,5.4000001,383.33636,Pennsylvania,2004q2,1,3.6858556,135.18575,51.580486,1420.3584,98.878036,2599.0105,162.37436,3678.2146,212.60728,4660.7065,45.125271,1211.345,67.439056,1797.9573,-3.6858556,-.92146391,-5.4898376,-5.6350098,134.46887,5.7333331,212.60728
2004,42,5.3666668,383.32413,Pennsylvania,2004q3,1,4.2994385,135.53809,50.535793,1421.807,101.29266,2602.5701,164.20633,3681.719,213.04651,4665.8765,45.160427,1212.6569,68.315552,1800.1895,-4.2994385,-1.0748596,-5.4013367,-5.8075256,134.69655,5.6333332,213.04651
2004,42,5.2666669,383.3147,Pennsylvania,2004q4,1,3.8366373,134.81055,49.544373,1423.1425,103.87444,2605.4243,166.16449,3685.4651,213.39009,4671.1104,45.252747,1213.6658,69.32106,1801.9994,-3.8366373,-.95915931,-5.4538574,-5.8548584,134.18535,5.5,213.39009
2005,42,5.1666665,383.36978,Pennsylvania,2005q1,1,3.4456525,135.04132,48.824825,1425.9767,106.69232,2609.2695,168.29269,3690.1394,213.81583,4677.7568,45.482647,1215.6285,70.532555,1804.77,-3.4456525,-.86141312,-5.4861755,-5.6852112,134.47595,5.5,213.81583
2005,42,4.9666667,383.23672,Pennsylvania,2005q2,1,3.085269,135.58525,48.37989,1428.0579,109.53063,2613.356,170.54341,3694.4385,214.30225,4684.4209,45.832981,1217.6183,71.865288,1807.6344,-3.085269,-.77131724,-5.4762573,-5.4898376,135.18575,5.4000001,214.30225
2005,42,4.9000001,383.14343,Pennsylvania,2005q3,1,2.8970501,135.90019,48.222919,1429.5396,112.35427,2617.4148,172.87096,3698.4063,214.92871,4690.7847,46.408001,1219.2957,73.371117,1810.2875,-2.8970501,-.72426254,-5.3709412,-5.4013367,135.53809,5.3666668,214.92871
2005,42,4.7666669,383.17322,Pennsylvania,2005q4,1,3.5656612,135.66985,48.372871,1431.0562,115.13747,2620.7446,174.9935,3702.6917,215.6512,4697.1411,47.100716,1220.7429,74.96666,1812.5508,-3.5656612,-.8914153,-5.232605,-5.4538574,134.81055,5.2666669,215.6512
2006,42,4.5999999,383.31931,Pennsylvania,2006q1,1,3.6605029,135.80699,49.020779,1433.2914,117.89259,2624.1426,177.12419,3707.3638,216.60481,4704.1675,47.990189,1222.5767,76.702858,1815.0889,-3.6605029,-.91512573,-4.802002,-5.4861755,135.04132,5.1666665,216.60481
2006,42,4.5999999,383.17038,Pennsylvania,2006q2,1,3.2534246,136.17668,50.657513,1435.6016,120.87115,2627.5549,179.1982,3711.7126,217.82567,4711.2671,49.167721,1224.4801,78.71785,1817.668,-3.2534246,-.81335616,-4.2767029,-5.4762573,135.58525,4.9666667,217.82567
2006,42,4.5999999,383.07349,Pennsylvania,2006q3,1,3.6888714,136.68019,53.365902,1437.8379,123.98888,2630.7593,180.9726,3715.6667,219.05878,4718.1763,50.492313,1226.2031,80.886665,1820.051,-3.6888714,-.92221785,-3.7127991,-5.3709412,135.90019,4.9000001,219.05878
2006,42,4.4666667,382.94333,Pennsylvania,2006q4,1,2.8069687,136.5815,56.764854,1439.8496,126.97449,2633.155,182.51839,3719.5229,220.28206,4724.7124,51.939743,1227.5093,83.097939,1821.884,-2.8069687,-.70174217,-3.1842651,-5.232605,135.66985,4.7666669,220.28206
2007,42,4.3000002,382.89774,Pennsylvania,2007q1,1,3.2430649,136.72618,60.42326,1442.3279,129.98863,2635.5723,183.99255,3723.7813,221.34023,4731.4932,53.675903,1229.0549,85.50621,1823.8726,-3.2430649,-.81076622,-2.6413879,-4.802002,135.80699,4.5999999,221.34023
2007,42,4.3333335,382.65485,Pennsylvania,2007q2,1,3.2967665,136.97845,64.407562,1444.2596,133.28336,2638.4902,185.50198,3728.345,222.55508,4738.3018,55.802315,1230.7037,88.252502,1826.0859,-3.2967665,-.82419163,-2.5241394,-4.2767029,136.17668,4.5999999,222.55508
2007,42,4.5333333,382.51639,Pennsylvania,2007q3,1,4.1543975,137.80836,68.519012,1446.2075,136.63222,2641.3545,186.96835,3733.3906,223.70395,4744.979,58.136044,1232.2815,91.132141,1828.2258,-4.1543975,-1.0385994,-2.3699341,-3.7127991,136.68019,4.5999999,223.70395
2007,42,4.7333331,382.39249,Pennsylvania,2007q4,1,4.7820177,137.20183,72.349396,1447.8184,139.81291,2643.2002,188.19826,3737.8503,224.52867,4750.957,60.506866,1233.0807,93.95285,1829.5129,-4.7820177,-1.1955044,-2.2302856,-3.1842651,136.5815,4.4666667,224.52867
2008,42,4.8333335,382.38776,Pennsylvania,2008q1,1,4.7436681,137.12297,75.745132,1450.5895,142.66011,2645.8718,189.16454,3743.1716,,,62.894573,1234.6716,96.639778,1831.5913,-4.7436681,-1.185917,-1.8992004,-2.6413879,136.72618,4.3000002,
